date,site_id,local_site_name,county,state,site_latitude,site_longitude,station,station_name,daily_max_8hr_ozone,daily_aqi_ozone,daily_obs_count_ozone,percent_complete_ozone,ozone_poc,daily_mean_pm10,daily_aqi_pm10,daily_obs_count_pm10,percent_complete_pm10,pm10_poc,daily_mean_pm25,daily_aqi_pm25,daily_obs_count_pm25,percent_complete_pm25,pm25_poc,daily_max_1hr_no2,daily_aqi_no2,daily_obs_count_no2,percent_complete_no2,no2_poc,awnd,prcp,tmax,tmin,overall_aqi,poor_air_quality,year,month,day_of_week,is_weekend,season,dominant_pollutant
2024-12-27,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.026,24.0,17.0,100.0,1,25.0,23.0,1.0,100.0,3,9.1,51.0,1.0,100.0,1,14.7,13.0,24.0,100.0,1,2.6,0.0,28.9,20.0,51.0,1,2024,12,Friday,0,Winter,PM2.5
2024-12-28,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.029,27.0,17.0,100.0,1,18.0,17.0,1.0,100.0,3,4.6,26.0,1.0,100.0,1,14.8,13.0,24.0,100.0,1,3.6,0.0,29.4,19.4,27.0,0,2024,12,Saturday,1,Winter,Ozone
2024-12-29,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.032,30.0,17.0,100.0,1,8.0,7.0,1.0,100.0,3,2.65,16.0,2.0,100.0,"1,2",1.7,1.0,24.0,100.0,1,4.3,0.3,29.4,21.1,30.0,0,2024,12,Sunday,1,Winter,Ozone
2024-12-30,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",,,,,,11.0,10.0,1.0,100.0,3,2.6,14.0,1.0,100.0,1,9.0,8.0,22.0,92.0,1,5.1,0.0,29.4,20.6,14.0,0,2024,12,Monday,0,Winter,PM2.5
2024-12-31,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",,,,,,19.0,18.0,1.0,100.0,3,7.2,40.0,1.0,100.0,1,9.1,8.0,24.0,100.0,1,5.5,0.0,29.4,22.8,40.0,1,2024,12,Tuesday,0,Winter,PM2.5
2025-01-01,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.032,30.0,17.0,100.0,1,17.0,16.0,1.0,100.0,3,7.7,46.0,2.0,100.0,"1,2",3.6,3.0,24.0,100.0,1,4.7,0.0,29.4,21.7,46.0,1,2025,1,Wednesday,0,Winter,PM2.5
2025-01-02,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.032,30.0,17.0,100.0,1,19.0,18.0,1.0,100.0,3,4.3,24.0,1.0,100.0,1,5.8,5.0,24.0,100.0,1,3.8,0.5,29.4,22.2,30.0,0,2025,1,Thursday,0,Winter,Ozone
2025-01-03,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.041,38.0,17.0,100.0,1,17.0,16.0,1.0,100.0,3,4.5,25.0,1.0,100.0,1,12.0,11.0,24.0,100.0,1,2.2,0.0,28.9,19.4,38.0,1,2025,1,Friday,0,Winter,Ozone
2025-01-04,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.03,28.0,17.0,100.0,1,16.0,15.0,1.0,100.0,3,8.45,52.0,2.0,100.0,"1,2",12.6,11.0,24.0,100.0,1,2.0,0.0,28.3,18.3,52.0,1,2025,1,Saturday,1,Winter,PM2.5
2025-01-05,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.026,24.0,17.0,100.0,1,19.0,18.0,1.0,100.0,3,9.0,50.0,1.0,100.0,1,10.6,9.0,24.0,100.0,1,3.0,0.0,28.3,21.1,50.0,1,2025,1,Sunday,1,Winter,PM2.5
2025-01-06,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.024,22.0,17.0,100.0,1,13.0,12.0,1.0,100.0,3,3.1,17.0,1.0,100.0,1,14.4,13.0,23.0,96.0,1,3.8,1.5,28.3,20.6,22.0,0,2025,1,Monday,0,Winter,Ozone
2025-01-07,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.024,22.0,17.0,100.0,1,16.0,15.0,1.0,100.0,3,2.05,22.0,2.0,100.0,"1,2",4.6,4.0,24.0,100.0,1,5.8,2.3,28.3,21.7,22.0,0,2025,1,Tuesday,0,Winter,Ozone
2025-01-08,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.026,24.0,17.0,100.0,1,16.0,15.0,1.0,100.0,3,3.7,21.0,1.0,100.0,1,10.0,9.0,24.0,100.0,1,3.3,1.0,27.2,21.1,24.0,0,2025,1,Wednesday,0,Winter,Ozone
2025-01-09,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.023,21.0,17.0,100.0,1,10.0,9.0,1.0,100.0,3,2.9,16.0,1.0,100.0,1,10.4,9.0,24.0,100.0,1,3.1,0.0,30.0,20.6,21.0,0,2025,1,Thursday,0,Winter,Ozone
2025-01-10,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.034,31.0,14.0,82.0,1,13.0,12.0,1.0,100.0,3,3.65,21.0,2.0,100.0,"1,2",6.5,6.0,24.0,100.0,1,4.6,1.8,29.4,20.6,31.0,0,2025,1,Friday,0,Winter,Ozone
2025-01-11,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.039,36.0,17.0,100.0,1,13.0,12.0,1.0,100.0,3,4.2,23.0,1.0,100.0,1,2.8,2.0,24.0,100.0,1,5.9,0.0,28.9,22.2,36.0,1,2025,1,Saturday,1,Winter,Ozone
2025-01-12,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.038,35.0,17.0,100.0,1,10.0,9.0,1.0,100.0,3,3.2,18.0,1.0,100.0,1,2.2,2.0,24.0,100.0,1,4.2,0.5,28.9,21.1,35.0,0,2025,1,Sunday,1,Winter,Ozone
2025-01-13,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.04,37.0,17.0,100.0,1,25.0,23.0,1.0,100.0,3,6.3999999999999995,51.0,2.0,100.0,"1,2",7.5,7.0,23.0,96.0,1,4.3,0.0,29.4,22.2,51.0,1,2025,1,Monday,0,Winter,PM2.5
2025-01-14,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.037,34.0,17.0,100.0,1,15.0,14.0,1.0,100.0,3,4.8,27.0,1.0,100.0,1,9.9,8.0,24.0,100.0,1,3.6,0.0,30.0,20.6,34.0,0,2025,1,Tuesday,0,Winter,Ozone
2025-01-15,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.034,31.0,17.0,100.0,1,14.0,13.0,1.0,100.0,3,3.5,19.0,1.0,100.0,1,7.6,7.0,24.0,100.0,1,3.4,0.0,30.0,21.7,31.0,0,2025,1,Wednesday,0,Winter,Ozone
2025-01-16,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.035,32.0,17.0,100.0,1,11.0,10.0,1.0,100.0,3,7.199999999999999,55.0,2.0,100.0,"1,2",16.3,15.0,24.0,100.0,1,2.7,0.0,27.8,18.9,55.0,1,2025,1,Thursday,0,Winter,PM2.5
2025-01-17,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.043,40.0,17.0,100.0,1,15.0,14.0,1.0,100.0,3,3.9,22.0,1.0,100.0,1,13.3,12.0,24.0,100.0,1,3.0,0.0,27.8,20.0,40.0,1,2025,1,Friday,0,Winter,Ozone
2025-01-18,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.045,42.0,17.0,100.0,1,10.0,9.0,1.0,100.0,3,3.2,18.0,1.0,100.0,1,2.5,2.0,24.0,100.0,1,3.8,0.0,27.8,17.8,42.0,1,2025,1,Saturday,1,Winter,Ozone
2025-01-19,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.047,44.0,17.0,100.0,1,10.0,9.0,1.0,100.0,3,3.25,18.0,2.0,100.0,"1,2",1.7,1.0,24.0,100.0,1,4.2,0.0,27.8,20.6,44.0,1,2025,1,Sunday,1,Winter,Ozone
2025-01-20,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.041,38.0,17.0,100.0,1,9.0,8.0,1.0,100.0,3,3.0,17.0,1.0,100.0,1,3.3,3.0,23.0,96.0,1,3.3,0.0,27.8,19.4,38.0,1,2025,1,Monday,0,Winter,Ozone
2025-01-21,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.046,43.0,17.0,100.0,1,16.0,15.0,1.0,100.0,3,3.6,20.0,1.0,100.0,1,20.7,19.0,24.0,100.0,1,2.5,0.0,27.2,18.3,43.0,1,2025,1,Tuesday,0,Winter,Ozone
2025-01-22,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.032,30.0,17.0,100.0,1,14.0,13.0,1.0,100.0,3,4.15,23.0,2.0,100.0,"1,2",20.3,19.0,23.0,96.0,1,3.4,6.9,25.0,17.2,30.0,0,2025,1,Wednesday,0,Winter,Ozone
2025-01-23,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.045,42.0,17.0,100.0,1,15.0,14.0,1.0,100.0,3,4.6,26.0,1.0,100.0,1,27.5,25.0,24.0,100.0,1,2.6,0.0,25.6,15.0,42.0,1,2025,1,Thursday,0,Winter,Ozone
2025-01-24,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.046,43.0,17.0,100.0,1,12.0,11.0,1.0,100.0,3,3.4,19.0,1.0,100.0,1,17.0,16.0,24.0,100.0,1,2.7,0.0,27.8,15.6,43.0,1,2025,1,Friday,0,Winter,Ozone
2025-01-25,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.035,32.0,17.0,100.0,1,12.0,11.0,1.0,100.0,3,5.5,32.0,2.0,100.0,"1,2",3.5,3.0,24.0,100.0,1,3.3,0.0,29.4,18.9,32.0,0,2025,1,Saturday,1,Winter,Ozone
2025-01-26,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.025,23.0,17.0,100.0,1,8.0,7.0,1.0,100.0,3,3.3,18.0,1.0,100.0,1,11.4,10.0,24.0,100.0,1,2.9,23.4,28.3,20.6,23.0,0,2025,1,Sunday,1,Winter,Ozone
2025-01-27,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.045,42.0,17.0,100.0,1,8.0,7.0,1.0,100.0,3,2.4,13.0,1.0,100.0,1,3.4,3.0,23.0,96.0,1,4.4,0.0,26.7,20.0,42.0,1,2025,1,Monday,0,Winter,Ozone
2025-01-28,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.046,43.0,17.0,100.0,1,12.0,11.0,1.0,100.0,3,3.25,18.0,2.0,100.0,"1,2",3.9,3.0,24.0,100.0,1,3.7,0.0,26.1,18.3,43.0,1,2025,1,Tuesday,0,Winter,Ozone
2025-01-29,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.038,35.0,17.0,100.0,1,13.0,12.0,1.0,100.0,3,3.6,20.0,1.0,100.0,1,15.0,14.0,24.0,100.0,1,3.3,0.0,26.1,18.3,35.0,0,2025,1,Wednesday,0,Winter,Ozone
2025-01-30,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.028,26.0,17.0,100.0,1,26.0,24.0,1.0,100.0,3,8.8,49.0,1.0,100.0,1,5.9,5.0,24.0,100.0,1,6.7,90.7,25.0,21.7,49.0,1,2025,1,Thursday,0,Winter,PM2.5
2025-01-31,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.041,38.0,17.0,100.0,1,21.0,19.0,1.0,100.0,3,5.9,34.0,2.0,100.0,"1,2",16.6,15.0,24.0,100.0,1,4.1,3.8,26.7,21.7,38.0,1,2025,1,Friday,0,Winter,Ozone
2025-02-01,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.044,41.0,17.0,100.0,1,16.0,15.0,1.0,100.0,3,4.6,26.0,1.0,100.0,1,9.6,8.0,24.0,100.0,1,2.4,0.0,27.8,18.9,41.0,1,2025,2,Saturday,1,Winter,Ozone
2025-02-02,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.043,40.0,17.0,100.0,1,13.0,12.0,1.0,100.0,3,4.0,22.0,1.0,100.0,1,4.8,4.0,24.0,100.0,1,2.9,0.0,28.3,17.2,40.0,1,2025,2,Sunday,1,Winter,Ozone
2025-02-03,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.042,39.0,17.0,100.0,1,12.0,11.0,1.0,100.0,3,3.7,22.0,2.0,100.0,"1,2",15.0,14.0,23.0,96.0,1,1.8,0.0,27.8,18.3,39.0,1,2025,2,Monday,0,Winter,Ozone
2025-02-04,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.04,37.0,17.0,100.0,1,11.0,10.0,1.0,100.0,3,2.9,16.0,1.0,100.0,1,5.9,5.0,24.0,100.0,1,3.6,0.0,27.8,18.9,37.0,1,2025,2,Tuesday,0,Winter,Ozone
2025-02-05,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.039,36.0,17.0,100.0,1,7.0,6.0,1.0,100.0,3,2.0,11.0,1.0,100.0,1,5.8,5.0,24.0,100.0,1,2.9,0.0,26.7,19.4,36.0,1,2025,2,Wednesday,0,Winter,Ozone
2025-02-06,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.039,36.0,17.0,100.0,1,11.0,10.0,1.0,100.0,3,4.55,27.0,2.0,100.0,"1,2",18.3,17.0,24.0,100.0,1,2.6,0.5,26.1,17.8,36.0,1,2025,2,Thursday,0,Winter,Ozone
2025-02-07,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.036,33.0,17.0,100.0,1,14.0,13.0,1.0,100.0,3,5.8,32.0,1.0,100.0,1,9.5,8.0,24.0,100.0,1,3.4,0.0,28.3,18.3,33.0,0,2025,2,Friday,0,Winter,Ozone
2025-02-08,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.043,40.0,17.0,100.0,1,13.0,12.0,1.0,100.0,3,3.9,22.0,1.0,100.0,1,9.8,8.0,24.0,100.0,1,2.5,0.0,27.2,18.3,40.0,1,2025,2,Saturday,1,Winter,Ozone
2025-02-09,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.04,37.0,17.0,100.0,1,11.0,10.0,1.0,100.0,3,3.2,19.0,2.0,100.0,"1,2",5.2,5.0,24.0,100.0,1,3.1,0.0,28.9,18.9,37.0,1,2025,2,Sunday,1,Winter,Ozone
2025-02-10,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.04,37.0,17.0,100.0,1,13.0,12.0,1.0,100.0,3,3.6,20.0,1.0,100.0,1,7.4,7.0,23.0,96.0,1,2.4,0.0,27.2,20.0,37.0,1,2025,2,Monday,0,Winter,Ozone
2025-02-11,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.034,31.0,17.0,100.0,1,15.0,14.0,1.0,100.0,3,4.5,25.0,1.0,100.0,1,14.7,13.0,24.0,100.0,1,2.4,0.0,27.8,20.6,31.0,0,2025,2,Tuesday,0,Winter,Ozone
2025-02-12,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.032,30.0,17.0,100.0,1,20.0,19.0,1.0,100.0,3,6.449999999999999,37.0,2.0,100.0,"1,2",20.8,19.0,24.0,100.0,1,2.6,0.0,27.2,19.4,37.0,1,2025,2,Wednesday,0,Winter,PM2.5
2025-02-13,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.025,23.0,17.0,100.0,1,18.0,17.0,1.0,100.0,3,7.8,43.0,1.0,100.0,1,14.4,13.0,24.0,100.0,1,2.5,0.0,27.2,18.9,43.0,1,2025,2,Thursday,0,Winter,PM2.5
2025-02-14,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.028,26.0,17.0,100.0,1,9.0,8.0,1.0,100.0,3,2.7,15.0,1.0,100.0,1,8.0,8.0,24.0,100.0,1,2.7,5.3,26.1,21.1,26.0,0,2025,2,Friday,0,Winter,Ozone
2025-02-15,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.028,26.0,17.0,100.0,1,13.0,12.0,1.0,100.0,3,4.1,26.0,2.0,100.0,"1,2",6.0,6.0,24.0,100.0,1,2.7,0.0,30.0,20.0,26.0,0,2025,2,Saturday,1,Winter,Ozone
2025-02-16,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.022,20.0,17.0,100.0,1,12.0,11.0,1.0,100.0,3,4.3,24.0,1.0,100.0,1,8.7,8.0,24.0,100.0,1,1.7,0.3,27.2,22.2,24.0,0,2025,2,Sunday,1,Winter,PM2.5
2025-02-17,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.02,19.0,17.0,100.0,1,10.0,9.0,1.0,100.0,3,3.3,18.0,1.0,100.0,1,7.5,7.0,23.0,96.0,1,3.3,14.5,27.8,19.4,19.0,0,2025,2,Monday,0,Winter,Ozone
2025-02-18,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.026,24.0,17.0,100.0,1,9.0,8.0,1.0,100.0,3,2.8,16.0,1.0,100.0,1,7.1,7.0,24.0,100.0,1,2.9,0.0,28.3,19.4,24.0,0,2025,2,Tuesday,0,Winter,Ozone
2025-02-19,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.025,23.0,17.0,100.0,1,15.0,14.0,1.0,100.0,3,4.3,24.0,1.0,100.0,1,11.0,10.0,24.0,100.0,1,3.5,0.0,28.9,20.6,24.0,0,2025,2,Wednesday,0,Winter,PM2.5
2025-02-20,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.034,31.0,17.0,100.0,1,19.0,18.0,1.0,100.0,3,5.4,30.0,1.0,100.0,1,11.9,10.0,24.0,100.0,1,3.1,0.0,28.9,20.6,31.0,0,2025,2,Thursday,0,Winter,Ozone
2025-02-21,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.032,30.0,17.0,100.0,1,15.0,14.0,1.0,100.0,3,4.449999999999999,26.0,2.0,100.0,"1,2",14.7,13.0,24.0,100.0,1,2.1,0.0,27.8,20.6,30.0,0,2025,2,Friday,0,Winter,Ozone
2025-02-22,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.037,34.0,17.0,100.0,1,12.0,11.0,1.0,100.0,3,4.6,26.0,1.0,100.0,1,21.7,20.0,24.0,100.0,1,2.1,0.0,28.3,19.4,34.0,0,2025,2,Saturday,1,Winter,Ozone
2025-02-23,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.033,31.0,17.0,100.0,1,11.0,10.0,1.0,100.0,3,3.8,21.0,1.0,100.0,1,7.6,7.0,24.0,100.0,1,4.0,0.0,29.4,20.0,31.0,0,2025,2,Sunday,1,Winter,Ozone
2025-02-24,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.032,30.0,17.0,100.0,1,14.0,13.0,1.0,100.0,3,4.6,26.0,2.0,100.0,"1,2",10.3,9.0,24.0,100.0,1,2.5,0.0,28.3,21.1,30.0,0,2025,2,Monday,0,Winter,Ozone
2025-02-25,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.03,28.0,17.0,100.0,1,12.0,11.0,1.0,100.0,3,4.4,24.0,1.0,100.0,1,9.1,8.0,24.0,100.0,1,3.2,0.0,30.0,21.1,28.0,0,2025,2,Tuesday,0,Winter,Ozone
2025-02-26,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.024,22.0,17.0,100.0,1,14.0,13.0,1.0,100.0,3,4.3,24.0,1.0,100.0,1,6.9,6.0,22.0,92.0,1,3.1,0.0,27.8,20.6,24.0,0,2025,2,Wednesday,0,Winter,PM2.5
2025-02-27,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.022,20.0,17.0,100.0,1,17.0,16.0,1.0,100.0,3,6.2,34.0,1.0,100.0,1,8.5,8.0,24.0,100.0,1,2.8,0.0,28.3,22.2,34.0,0,2025,2,Thursday,0,Winter,PM2.5
2025-02-28,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.02,19.0,17.0,100.0,1,14.0,13.0,1.0,100.0,3,4.8,27.0,1.0,100.0,1,5.3,5.0,24.0,100.0,1,3.1,0.0,28.3,22.8,27.0,0,2025,2,Friday,0,Winter,PM2.5
2025-03-01,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.018,17.0,17.0,100.0,1,14.0,13.0,1.0,100.0,3,4.8,27.0,1.0,100.0,1,5.8,5.0,24.0,100.0,1,2.7,0.0,28.3,22.8,27.0,0,2025,3,Saturday,1,Spring,PM2.5
2025-03-02,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.035,32.0,17.0,100.0,1,15.0,14.0,1.0,100.0,3,6.1,35.0,2.0,100.0,"1,2",6.8,6.0,24.0,100.0,1,3.8,0.0,30.0,19.4,35.0,0,2025,3,Sunday,1,Spring,PM2.5
2025-03-03,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.036,33.0,17.0,100.0,1,14.0,13.0,1.0,100.0,3,4.5,25.0,1.0,100.0,1,5.1,5.0,23.0,96.0,1,6.0,0.0,29.4,23.3,33.0,0,2025,3,Monday,0,Spring,Ozone
2025-03-04,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.027,25.0,17.0,100.0,1,14.0,13.0,1.0,100.0,3,4.5,25.0,1.0,100.0,1,6.3,6.0,24.0,100.0,1,7.8,0.0,29.4,23.3,25.0,0,2025,3,Tuesday,0,Spring,Ozone
2025-03-05,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.031,29.0,17.0,100.0,1,16.0,15.0,1.0,100.0,3,5.05,28.0,2.0,100.0,"1,2",7.3,7.0,24.0,100.0,1,8.0,0.0,30.0,24.4,29.0,0,2025,3,Wednesday,0,Spring,Ozone
2025-03-06,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.037,34.0,17.0,100.0,1,17.0,16.0,1.0,100.0,3,5.6,31.0,1.0,100.0,1,8.7,8.0,24.0,100.0,1,6.8,0.8,30.0,22.8,34.0,0,2025,3,Thursday,0,Spring,Ozone
2025-03-07,150030010,Kapolei,Honolulu,Hawaii,21.32374479,-158.0886127,USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",0.043,40.0,17.0,100.0,1,15.0,14.0,1.0,100.0,3,4.9,27.0,1.0,100.0,1,3.8,3.0,24.0,100.0,1,6.3,0.0,28.9,22.2,40.0,1,2025,3,Friday,0,Spring,Ozone
